ip,timestamp,method,url,status,size,query_params
46.189.5.214,22/Jun/2024:19:03:22 +0000,POST,/signup?category=toys&session_id=mno345&category=fashion,200,404,"{""category"": ""fashion"", ""session_id"": ""mno345""}"
57.179.44.69,23/Jun/2024:01:18:22 +0000,DELETE,/products.html?category=electronics,500,3432,"{""category"": ""electronics""}"
240.57.228.32,20/Jun/2024:23:37:22 +0000,PUT,/index.html?category=toys,404,734,"{""category"": ""toys""}"
75.108.179.75,25/Jun/2024:11:50:22 +0000,POST,/login?session_id=def456,302,1635,"{""session_id"": ""def456""}"
72.99.191.184,25/Jun/2024:10:09:22 +0000,PUT,/faq.html?session_id=jkl012&user_id=482&user_id=242,500,1500,"{""session_id"": ""jkl012"", ""user_id"": ""242""}"
151.80.55.55,19/Jun/2024:23:56:22 +0000,PUT,/index.html?session_id=abc123,200,3854,"{""session_id"": ""abc123""}"
86.144.221.240,25/Jun/2024:08:42:22 +0000,POST,/about.html?session_id=abc123,302,3432,"{""session_id"": ""abc123""}"
141.199.38.146,26/Jun/2024:07:23:22 +0000,GET,/signup?session_id=ghi789&session_id=abc123,500,322,"{""session_id"": ""abc123""}"
151.80.55.55,26/Jun/2024:05:22:22 +0000,DELETE,/about.html?user_id=149&product_id=285,500,596,"{""user_id"": ""149"", ""product_id"": ""285""}"
86.238.237.49,20/Jun/2024:20:41:22 +0000,GET,/about.html?category=toys&product_id=62&product_id=539,500,4060,"{""category"": ""toys"", ""product_id"": ""539""}"
226.49.186.58,25/Jun/2024:00:57:22 +0000,GET,/products.html?session_id=jkl012,302,404,"{""session_id"": ""jkl012""}"
238.189.173.32,26/Jun/2024:13:04:22 +0000,DELETE,/about.html?category=home&category=fashion,404,1725,"{""category"": ""fashion""}"
188.128.112.159,24/Jun/2024:09:06:22 +0000,DELETE,/about.html?session_id=mno345&session_id=ghi789,301,3414,"{""session_id"": ""ghi789""}"
77.25.133.33,23/Jun/2024:20:41:22 +0000,GET,/products.html?session_id=jkl012,200,141,"{""session_id"": ""jkl012""}"
134.207.168.109,21/Jun/2024:10:20:22 +0000,POST,/index.html?product_id=774&session_id=mno345&user_id=471,500,141,"{""product_id"": ""774"", ""session_id"": ""mno345"", ""user_id"": ""471""}"
15.89.35.67,22/Jun/2024:20:50:22 +0000,GET,/index.html?category=electronics,404,4049,"{""category"": ""electronics""}"
196.224.137.79,22/Jun/2024:17:05:22 +0000,GET,/about.html?category=books,404,1110,"{""category"": ""books""}"
129.173.76.59,24/Jun/2024:23:57:22 +0000,DELETE,/contact.html?user_id=200&user_id=337,302,2444,"{""user_id"": ""337""}"
15.89.35.67,26/Jun/2024:03:20:22 +0000,PUT,/login?session_id=mno345,200,2053,"{""session_id"": ""mno345""}"
149.43.222.103,24/Jun/2024:17:53:22 +0000,GET,/login?user_id=883&category=books,404,279,"{""user_id"": ""883"", ""category"": ""books""}"
153.6.128.136,24/Jun/2024:23:22:22 +0000,PUT,/services.html?category=toys&product_id=221,500,322,"{""category"": ""toys"", ""product_id"": ""221""}"
86.144.221.240,21/Jun/2024:09:48:22 +0000,PUT,/faq.html?category=toys&user_id=289,301,708,"{""category"": ""toys"", ""user_id"": ""289""}"
90.154.68.175,23/Jun/2024:22:12:22 +0000,DELETE,/faq.html?session_id=mno345&product_id=224&session_id=ghi789,404,382,"{""session_id"": ""ghi789"", ""product_id"": ""224""}"
75.108.179.75,24/Jun/2024:20:41:22 +0000,DELETE,/services.html?category=home&session_id=def456,200,4267,"{""category"": ""home"", ""session_id"": ""def456""}"
244.113.20.63,26/Jun/2024:04:27:22 +0000,DELETE,/login?user_id=601,200,2444,"{""user_id"": ""601""}"
190.111.164.7,25/Jun/2024:16:29:22 +0000,GET,/services.html?category=electronics&user_id=595&user_id=667,302,1635,"{""category"": ""electronics"", ""user_id"": ""667""}"
101.137.132.71,24/Jun/2024:23:47:22 +0000,POST,/signup?category=fashion,200,4349,"{""category"": ""fashion""}"
240.57.228.32,26/Jun/2024:06:35:22 +0000,DELETE,/contact.html?product_id=685,404,4918,"{""product_id"": ""685""}"
20.15.123.111,26/Jun/2024:15:43:22 +0000,GET,/index.html?user_id=250&user_id=968&product_id=700,302,2572,"{""user_id"": ""968"", ""product_id"": ""700""}"
240.57.228.32,20/Jun/2024:19:55:22 +0000,PUT,/signup?category=electronics&product_id=410,301,3254,"{""category"": ""electronics"", ""product_id"": ""410""}"
72.81.114.166,25/Jun/2024:15:10:22 +0000,PUT,/products.html?product_id=165&user_id=486,302,4732,"{""product_id"": ""165"", ""user_id"": ""486""}"
153.1.47.251,23/Jun/2024:08:27:22 +0000,PUT,/index.html?product_id=833&session_id=def456,302,3854,"{""product_id"": ""833"", ""session_id"": ""def456""}"
160.229.223.17,25/Jun/2024:08:06:22 +0000,GET,/about.html?session_id=ghi789,302,2444,"{""session_id"": ""ghi789""}"
72.81.114.166,23/Jun/2024:16:41:22 +0000,POST,/products.html?session_id=def456&user_id=207&user_id=292,301,2598,"{""session_id"": ""def456"", ""user_id"": ""292""}"
196.224.137.79,26/Jun/2024:08:18:22 +0000,DELETE,/contact.html?category=electronics&user_id=917,302,3378,"{""category"": ""electronics"", ""user_id"": ""917""}"
129.173.76.59,24/Jun/2024:00:47:22 +0000,PUT,/faq.html?user_id=112,500,4349,"{""user_id"": ""112""}"
129.173.76.59,25/Jun/2024:01:05:22 +0000,POST,/login?category=home&product_id=25&user_id=242,301,847,"{""category"": ""home"", ""product_id"": ""25"", ""user_id"": ""242""}"
93.228.77.196,21/Jun/2024:04:59:22 +0000,GET,/faq.html?user_id=617&category=books&session_id=jkl012,200,1500,"{""user_id"": ""617"", ""category"": ""books"", ""session_id"": ""jkl012""}"
89.222.139.151,20/Jun/2024:08:23:22 +0000,PUT,/index.html?product_id=343&product_id=759,200,3981,"{""product_id"": ""759""}"
93.228.77.196,23/Jun/2024:14:00:22 +0000,DELETE,/services.html?session_id=def456&product_id=1000,301,3981,"{""session_id"": ""def456"", ""product_id"": ""1000""}"
248.187.87.40,22/Jun/2024:12:38:22 +0000,PUT,/login?session_id=abc123&session_id=mno345&user_id=297,404,3378,"{""session_id"": ""mno345"", ""user_id"": ""297""}"
129.173.76.59,22/Jun/2024:23:21:22 +0000,GET,/signup?product_id=297&user_id=579&session_id=abc123,500,847,"{""product_id"": ""297"", ""user_id"": ""579"", ""session_id"": ""abc123""}"
86.238.237.49,23/Jun/2024:03:50:22 +0000,PUT,/contact.html?session_id=mno345&user_id=313,500,2810,"{""session_id"": ""mno345"", ""user_id"": ""313""}"
77.25.133.33,20/Jun/2024:00:13:22 +0000,PUT,/index.html?category=books,301,4292,"{""category"": ""books""}"
72.99.191.184,22/Jun/2024:19:26:22 +0000,POST,/services.html?session_id=ghi789,301,4049,"{""session_id"": ""ghi789""}"
49.90.99.244,22/Jun/2024:20:51:22 +0000,PUT,/index.html?session_id=ghi789,404,3981,"{""session_id"": ""ghi789""}"
196.224.137.79,21/Jun/2024:02:01:22 +0000,PUT,/faq.html?category=electronics&category=fashion,500,2598,"{""category"": ""fashion""}"
240.57.228.32,22/Jun/2024:13:12:22 +0000,POST,/services.html?product_id=233&category=home,404,3217,"{""product_id"": ""233"", ""category"": ""home""}"
55.192.232.116,25/Jun/2024:20:03:22 +0000,POST,/index.html?product_id=273&product_id=323,301,3432,"{""product_id"": ""323""}"
13.224.24.185,26/Jun/2024:15:47:22 +0000,POST,/login?user_id=1&product_id=536,200,3405,"{""user_id"": ""1"", ""product_id"": ""536""}"
86.238.237.49,25/Jun/2024:21:44:22 +0000,PUT,/products.html?product_id=193&category=books,500,382,"{""product_id"": ""193"", ""category"": ""books""}"
62.82.168.113,25/Jun/2024:21:11:22 +0000,POST,/products.html?category=books,302,1635,"{""category"": ""books""}"
57.179.44.69,24/Jun/2024:10:29:22 +0000,POST,/contact.html?user_id=499&session_id=abc123&product_id=771,500,4292,"{""user_id"": ""499"", ""session_id"": ""abc123"", ""product_id"": ""771""}"
196.224.137.79,26/Jun/2024:14:09:22 +0000,PUT,/faq.html?session_id=def456&category=books&user_id=383,500,2598,"{""session_id"": ""def456"", ""category"": ""books"", ""user_id"": ""383""}"
20.15.123.111,20/Jun/2024:05:47:22 +0000,DELETE,/faq.html?session_id=def456,301,3254,"{""session_id"": ""def456""}"
186.137.74.198,23/Jun/2024:07:22:22 +0000,DELETE,/index.html?user_id=402&product_id=867&session_id=def456,500,141,"{""user_id"": ""402"", ""product_id"": ""867"", ""session_id"": ""def456""}"
224.15.134.151,26/Jun/2024:11:01:22 +0000,PUT,/login?session_id=mno345&product_id=768&category=fashion,200,734,"{""session_id"": ""mno345"", ""product_id"": ""768"", ""category"": ""fashion""}"
55.192.232.116,24/Jun/2024:04:25:22 +0000,GET,/faq.html?product_id=470&product_id=652&session_id=def456,404,3414,"{""product_id"": ""652"", ""session_id"": ""def456""}"
95.191.225.234,26/Jun/2024:14:13:22 +0000,GET,/contact.html?user_id=323&user_id=857&session_id=abc123,500,3378,"{""user_id"": ""857"", ""session_id"": ""abc123""}"
250.58.233.174,23/Jun/2024:16:34:22 +0000,PUT,/faq.html?product_id=720&user_id=922,500,734,"{""product_id"": ""720"", ""user_id"": ""922""}"
77.25.133.33,24/Jun/2024:05:48:22 +0000,POST,/contact.html?session_id=def456&session_id=abc123&session_id=jkl012,404,3405,"{""session_id"": ""jkl012""}"
15.189.100.115,22/Jun/2024:06:22:22 +0000,PUT,/login?category=books&category=toys&user_id=280,500,2517,"{""category"": ""toys"", ""user_id"": ""280""}"
13.224.24.185,21/Jun/2024:02:12:22 +0000,PUT,/signup?user_id=51,404,3515,"{""user_id"": ""51""}"
20.15.123.111,21/Jun/2024:13:18:22 +0000,PUT,/index.html?category=books&session_id=abc123&session_id=jkl012,404,1110,"{""category"": ""books"", ""session_id"": ""jkl012""}"
190.111.164.7,26/Jun/2024:16:54:22 +0000,DELETE,/signup?category=electronics,200,4228,"{""category"": ""electronics""}"
250.58.233.174,24/Jun/2024:06:16:22 +0000,POST,/faq.html?session_id=mno345&session_id=jkl012&user_id=157,301,2287,"{""session_id"": ""jkl012"", ""user_id"": ""157""}"
188.128.112.159,21/Jun/2024:20:11:22 +0000,PUT,/products.html?session_id=def456&session_id=jkl012,200,382,"{""session_id"": ""jkl012""}"
147.77.212.177,23/Jun/2024:10:24:22 +0000,PUT,/contact.html?category=toys&session_id=ghi789,404,2053,"{""category"": ""toys"", ""session_id"": ""ghi789""}"
35.239.32.150,24/Jun/2024:22:57:22 +0000,GET,/contact.html?product_id=147&user_id=796,302,3144,"{""product_id"": ""147"", ""user_id"": ""796""}"
20.15.123.111,23/Jun/2024:00:27:22 +0000,DELETE,/products.html?user_id=98,302,322,"{""user_id"": ""98""}"
141.199.38.146,26/Jun/2024:13:26:22 +0000,GET,/contact.html?product_id=394&category=fashion,301,2831,"{""product_id"": ""394"", ""category"": ""fashion""}"
186.137.74.198,22/Jun/2024:23:39:22 +0000,DELETE,/services.html?session_id=jkl012&product_id=10,302,2120,"{""session_id"": ""jkl012"", ""product_id"": ""10""}"
15.189.100.115,25/Jun/2024:13:04:22 +0000,GET,/faq.html?user_id=778&user_id=654&user_id=637,200,3854,"{""user_id"": ""637""}"
158.20.204.46,21/Jun/2024:05:06:22 +0000,POST,/index.html?session_id=mno345&product_id=491&product_id=371,200,354,"{""session_id"": ""mno345"", ""product_id"": ""371""}"
62.82.168.113,22/Jun/2024:17:10:22 +0000,PUT,/signup?user_id=137&product_id=703,301,1974,"{""user_id"": ""137"", ""product_id"": ""703""}"
153.6.128.136,26/Jun/2024:09:34:22 +0000,DELETE,/faq.html?product_id=433&category=home,301,847,"{""product_id"": ""433"", ""category"": ""home""}"
224.15.134.151,25/Jun/2024:23:01:22 +0000,DELETE,/index.html?category=toys&product_id=244&category=toys,302,1988,"{""category"": ""toys"", ""product_id"": ""244""}"
95.191.225.234,25/Jun/2024:23:36:22 +0000,DELETE,/products.html?product_id=231&session_id=jkl012,301,2444,"{""product_id"": ""231"", ""session_id"": ""jkl012""}"
226.49.186.58,20/Jun/2024:03:01:22 +0000,PUT,/faq.html?session_id=abc123&category=fashion&session_id=def456,200,3414,"{""session_id"": ""def456"", ""category"": ""fashion""}"
72.99.191.184,21/Jun/2024:07:37:22 +0000,GET,/signup?category=books,302,2572,"{""category"": ""books""}"
149.43.222.103,23/Jun/2024:18:41:22 +0000,PUT,/products.html?user_id=569&category=fashion,302,3515,"{""user_id"": ""569"", ""category"": ""fashion""}"
158.20.204.46,21/Jun/2024:05:44:22 +0000,PUT,/services.html?category=books&session_id=jkl012,301,629,"{""category"": ""books"", ""session_id"": ""jkl012""}"
74.240.191.221,22/Jun/2024:02:44:22 +0000,GET,/faq.html?product_id=960&session_id=jkl012,404,2572,"{""product_id"": ""960"", ""session_id"": ""jkl012""}"
190.111.164.7,26/Jun/2024:04:05:22 +0000,PUT,/about.html?session_id=ghi789&category=toys,302,2517,"{""session_id"": ""ghi789"", ""category"": ""toys""}"
127.132.184.75,24/Jun/2024:07:53:22 +0000,PUT,/signup?session_id=abc123&category=home,200,3254,"{""session_id"": ""abc123"", ""category"": ""home""}"
186.137.74.198,23/Jun/2024:08:16:22 +0000,PUT,/login?user_id=736,200,2971,"{""user_id"": ""736""}"
35.239.32.150,19/Jun/2024:21:35:22 +0000,POST,/about.html?product_id=715&category=fashion&session_id=mno345,200,2831,"{""product_id"": ""715"", ""category"": ""fashion"", ""session_id"": ""mno345""}"
190.111.164.7,22/Jun/2024:14:23:22 +0000,PUT,/products.html?product_id=292&category=books&user_id=500,301,629,"{""product_id"": ""292"", ""category"": ""books"", ""user_id"": ""500""}"
250.58.233.174,25/Jun/2024:17:46:22 +0000,GET,/faq.html?category=home&session_id=def456,404,1110,"{""category"": ""home"", ""session_id"": ""def456""}"
188.128.112.159,24/Jun/2024:10:25:22 +0000,DELETE,/index.html?category=fashion&user_id=994,404,3508,"{""category"": ""fashion"", ""user_id"": ""994""}"
86.238.237.49,24/Jun/2024:00:26:22 +0000,POST,/contact.html?user_id=50&category=books,301,2963,"{""user_id"": ""50"", ""category"": ""books""}"
141.199.38.146,25/Jun/2024:05:09:22 +0000,PUT,/services.html?product_id=86&user_id=554&session_id=def456,500,2963,"{""product_id"": ""86"", ""user_id"": ""554"", ""session_id"": ""def456""}"
89.222.139.151,25/Jun/2024:01:43:22 +0000,GET,/faq.html?user_id=960&user_id=285,301,847,"{""user_id"": ""285""}"
86.144.221.240,21/Jun/2024:13:55:22 +0000,POST,/signup?product_id=773,200,4292,"{""product_id"": ""773""}"
238.189.173.32,22/Jun/2024:03:14:22 +0000,GET,/faq.html?product_id=416,301,4060,"{""product_id"": ""416""}"
248.187.87.40,25/Jun/2024:12:22:22 +0000,DELETE,/faq.html?session_id=ghi789&session_id=def456,200,4292,"{""session_id"": ""def456""}"
101.137.132.71,21/Jun/2024:04:47:22 +0000,GET,/index.html?user_id=380,404,2831,"{""user_id"": ""380""}"
127.132.184.75,26/Jun/2024:11:03:22 +0000,POST,/services.html?category=electronics&user_id=802,302,404,"{""category"": ""electronics"", ""user_id"": ""802""}"
89.222.139.151,25/Jun/2024:03:51:22 +0000,GET,/signup?user_id=958&category=books&user_id=999,302,734,"{""user_id"": ""999"", ""category"": ""books""}"
63.113.225.225,19/Jun/2024:19:38:22 +0000,GET,/login?session_id=mno345,404,1725,"{""session_id"": ""mno345""}"
72.99.191.184,20/Jun/2024:13:24:22 +0000,POST,/login?user_id=423&user_id=550&session_id=mno345,301,708,"{""user_id"": ""550"", ""session_id"": ""mno345""}"
75.108.179.75,26/Jun/2024:04:25:22 +0000,DELETE,/faq.html?session_id=mno345&session_id=jkl012,301,847,"{""session_id"": ""jkl012""}"
95.191.225.234,23/Jun/2024:21:44:22 +0000,GET,/about.html?product_id=182,200,3515,"{""product_id"": ""182""}"
141.199.38.146,23/Jun/2024:10:56:22 +0000,GET,/contact.html?category=home&category=electronics,404,3405,"{""category"": ""electronics""}"
226.49.186.58,21/Jun/2024:18:55:22 +0000,GET,/login?session_id=ghi789,302,708,"{""session_id"": ""ghi789""}"
129.173.76.59,26/Jun/2024:12:14:22 +0000,PUT,/signup?category=toys&session_id=def456,200,3508,"{""category"": ""toys"", ""session_id"": ""def456""}"
127.132.184.75,21/Jun/2024:20:27:22 +0000,PUT,/index.html?user_id=394&session_id=abc123&user_id=626,200,302,"{""user_id"": ""626"", ""session_id"": ""abc123""}"
248.187.87.40,26/Jun/2024:14:23:22 +0000,PUT,/index.html?user_id=760&user_id=526,301,2831,"{""user_id"": ""526""}"
196.224.137.79,26/Jun/2024:14:36:22 +0000,PUT,/index.html?category=books&category=fashion&product_id=240,404,2572,"{""category"": ""fashion"", ""product_id"": ""240""}"
13.224.24.185,20/Jun/2024:08:03:22 +0000,DELETE,/signup?category=home&user_id=431&session_id=jkl012,500,3217,"{""category"": ""home"", ""user_id"": ""431"", ""session_id"": ""jkl012""}"
151.80.55.55,24/Jun/2024:00:37:22 +0000,POST,/products.html?category=home,200,1500,"{""category"": ""home""}"
158.20.204.46,26/Jun/2024:06:00:22 +0000,POST,/contact.html?user_id=921,302,354,"{""user_id"": ""921""}"
240.57.228.32,21/Jun/2024:22:34:22 +0000,POST,/index.html?session_id=mno345&product_id=121,200,2598,"{""session_id"": ""mno345"", ""product_id"": ""121""}"
62.82.168.113,26/Jun/2024:10:36:22 +0000,DELETE,/services.html?user_id=182&category=toys&user_id=606,404,2053,"{""user_id"": ""606"", ""category"": ""toys""}"
134.207.168.109,25/Jun/2024:17:17:22 +0000,GET,/index.html?session_id=def456&session_id=ghi789,500,2971,"{""session_id"": ""ghi789""}"
250.58.233.174,23/Jun/2024:01:57:22 +0000,GET,/about.html?category=books&product_id=827&session_id=jkl012,404,4292,"{""category"": ""books"", ""product_id"": ""827"", ""session_id"": ""jkl012""}"
137.135.249.182,25/Jun/2024:22:25:22 +0000,PUT,/signup?product_id=200,301,4292,"{""product_id"": ""200""}"
158.20.204.46,22/Jun/2024:19:24:22 +0000,GET,/signup?session_id=abc123,302,3432,"{""session_id"": ""abc123""}"
129.173.76.59,24/Jun/2024:04:25:22 +0000,DELETE,/services.html?category=electronics,302,2598,"{""category"": ""electronics""}"
15.189.100.115,20/Jun/2024:01:35:22 +0000,POST,/contact.html?user_id=565&category=fashion&product_id=111,200,404,"{""user_id"": ""565"", ""category"": ""fashion"", ""product_id"": ""111""}"
95.191.225.234,25/Jun/2024:15:25:22 +0000,POST,/faq.html?user_id=898&category=fashion,200,2444,"{""user_id"": ""898"", ""category"": ""fashion""}"
74.240.191.221,21/Jun/2024:20:20:22 +0000,PUT,/services.html?category=fashion&category=toys,200,279,"{""category"": ""toys""}"
74.240.191.221,26/Jun/2024:13:57:22 +0000,PUT,/about.html?user_id=549,404,2963,"{""user_id"": ""549""}"
149.43.222.103,23/Jun/2024:23:05:22 +0000,POST,/services.html?user_id=672&session_id=mno345&product_id=441,302,4918,"{""user_id"": ""672"", ""session_id"": ""mno345"", ""product_id"": ""441""}"
196.224.137.79,23/Jun/2024:09:37:22 +0000,PUT,/services.html?session_id=abc123&category=electronics&product_id=489,404,3414,"{""session_id"": ""abc123"", ""category"": ""electronics"", ""product_id"": ""489""}"
72.81.114.166,22/Jun/2024:12:19:22 +0000,GET,/about.html?category=electronics&session_id=jkl012&user_id=482,302,2287,"{""category"": ""electronics"", ""session_id"": ""jkl012"", ""user_id"": ""482""}"
248.187.87.40,26/Jun/2024:01:31:22 +0000,GET,/products.html?session_id=abc123&session_id=jkl012,301,2598,"{""session_id"": ""jkl012""}"
55.192.232.116,25/Jun/2024:22:55:22 +0000,DELETE,/login?session_id=jkl012&user_id=570&product_id=965,301,2661,"{""session_id"": ""jkl012"", ""user_id"": ""570"", ""product_id"": ""965""}"
190.111.164.7,22/Jun/2024:09:47:22 +0000,GET,/index.html?session_id=jkl012,200,2320,"{""session_id"": ""jkl012""}"
20.15.123.111,26/Jun/2024:05:53:22 +0000,GET,/services.html?category=home&session_id=mno345,404,4349,"{""category"": ""home"", ""session_id"": ""mno345""}"
72.99.191.184,19/Jun/2024:22:34:22 +0000,POST,/faq.html?category=home&category=electronics&session_id=mno345,404,596,"{""category"": ""electronics"", ""session_id"": ""mno345""}"
238.189.173.32,20/Jun/2024:08:50:22 +0000,GET,/faq.html?category=toys&session_id=abc123&session_id=abc123,500,2287,"{""category"": ""toys"", ""session_id"": ""abc123""}"
134.207.168.109,20/Jun/2024:08:50:22 +0000,POST,/products.html?category=electronics,301,2517,"{""category"": ""electronics""}"
74.240.191.221,25/Jun/2024:01:53:22 +0000,GET,/services.html?session_id=abc123&category=electronics&category=books,200,322,"{""session_id"": ""abc123"", ""category"": ""books""}"
72.81.114.166,21/Jun/2024:13:09:22 +0000,PUT,/products.html?category=books&user_id=51,200,2120,"{""category"": ""books"", ""user_id"": ""51""}"
151.80.55.55,21/Jun/2024:10:14:22 +0000,DELETE,/products.html?category=electronics&category=fashion,302,708,"{""category"": ""fashion""}"
75.108.179.75,24/Jun/2024:20:08:22 +0000,PUT,/services.html?category=home&category=toys,301,3217,"{""category"": ""toys""}"
226.49.186.58,24/Jun/2024:14:19:22 +0000,DELETE,/services.html?session_id=ghi789&user_id=401&user_id=637,302,2971,"{""session_id"": ""ghi789"", ""user_id"": ""637""}"
149.43.222.103,25/Jun/2024:19:38:22 +0000,PUT,/contact.html?product_id=142&product_id=733,500,734,"{""product_id"": ""733""}"
63.113.225.225,26/Jun/2024:10:27:22 +0000,POST,/products.html?category=home&session_id=jkl012&product_id=675,200,3254,"{""category"": ""home"", ""session_id"": ""jkl012"", ""product_id"": ""675""}"
151.80.55.55,26/Jun/2024:00:52:22 +0000,PUT,/services.html?category=books,301,3405,"{""category"": ""books""}"
75.108.179.75,20/Jun/2024:00:24:22 +0000,GET,/contact.html?product_id=490&product_id=678&category=electronics,302,2320,"{""product_id"": ""678"", ""category"": ""electronics""}"
141.199.38.146,20/Jun/2024:04:19:22 +0000,POST,/products.html?user_id=245&session_id=ghi789,200,2572,"{""user_id"": ""245"", ""session_id"": ""ghi789""}"
15.189.100.115,26/Jun/2024:07:17:22 +0000,PUT,/signup?session_id=mno345,500,3981,"{""session_id"": ""mno345""}"
95.191.225.234,25/Jun/2024:06:31:22 +0000,GET,/index.html?session_id=abc123,302,1635,"{""session_id"": ""abc123""}"
160.229.223.17,22/Jun/2024:09:51:22 +0000,PUT,/index.html?category=books,302,141,"{""category"": ""books""}"
86.144.221.240,26/Jun/2024:10:47:22 +0000,POST,/signup?product_id=743,200,1725,"{""product_id"": ""743""}"
244.113.20.63,20/Jun/2024:14:58:22 +0000,DELETE,/services.html?user_id=877&category=fashion,302,2053,"{""user_id"": ""877"", ""category"": ""fashion""}"
196.224.137.79,19/Jun/2024:19:01:22 +0000,GET,/about.html?user_id=759&product_id=399&category=fashion,302,2572,"{""user_id"": ""759"", ""product_id"": ""399"", ""category"": ""fashion""}"
196.224.137.79,21/Jun/2024:12:17:22 +0000,PUT,/products.html?product_id=430&session_id=mno345,301,141,"{""product_id"": ""430"", ""session_id"": ""mno345""}"
74.240.191.221,24/Jun/2024:07:36:22 +0000,DELETE,/login?user_id=750&category=toys,302,2287,"{""user_id"": ""750"", ""category"": ""toys""}"
250.58.233.174,21/Jun/2024:12:13:22 +0000,PUT,/about.html?product_id=791&product_id=304,301,2810,"{""product_id"": ""304""}"
15.189.100.115,22/Jun/2024:20:27:22 +0000,PUT,/signup?user_id=748,301,1725,"{""user_id"": ""748""}"
224.15.134.151,22/Jun/2024:17:54:22 +0000,PUT,/contact.html?category=home&product_id=344&session_id=abc123,200,2963,"{""category"": ""home"", ""product_id"": ""344"", ""session_id"": ""abc123""}"
188.128.112.159,20/Jun/2024:02:10:22 +0000,DELETE,/signup?session_id=ghi789&user_id=24&session_id=mno345,500,4292,"{""session_id"": ""mno345"", ""user_id"": ""24""}"
248.187.87.40,25/Jun/2024:03:12:22 +0000,POST,/faq.html?session_id=ghi789&session_id=def456,301,2971,"{""session_id"": ""def456""}"
151.80.55.55,24/Jun/2024:19:20:22 +0000,GET,/about.html?category=electronics&category=electronics,500,2517,"{""category"": ""electronics""}"
224.15.134.151,19/Jun/2024:23:32:22 +0000,GET,/services.html?category=home,301,1988,"{""category"": ""home""}"
86.238.237.49,20/Jun/2024:23:16:22 +0000,DELETE,/products.html?product_id=913&product_id=190&category=toys,200,3508,"{""product_id"": ""190"", ""category"": ""toys""}"
15.89.35.67,26/Jun/2024:03:57:22 +0000,DELETE,/login?session_id=ghi789&user_id=665,200,2971,"{""session_id"": ""ghi789"", ""user_id"": ""665""}"
134.207.168.109,23/Jun/2024:00:58:22 +0000,PUT,/services.html?category=books&session_id=mno345,302,2320,"{""category"": ""books"", ""session_id"": ""mno345""}"
134.207.168.109,22/Jun/2024:11:30:22 +0000,GET,/about.html?category=home,302,2810,"{""category"": ""home""}"
147.77.212.177,20/Jun/2024:19:30:22 +0000,POST,/services.html?product_id=306,500,2444,"{""product_id"": ""306""}"
141.199.38.146,19/Jun/2024:21:03:22 +0000,DELETE,/index.html?user_id=895,200,3144,"{""user_id"": ""895""}"
63.113.225.225,24/Jun/2024:09:06:22 +0000,DELETE,/login?category=fashion,404,4049,"{""category"": ""fashion""}"
13.224.24.185,23/Jun/2024:04:39:22 +0000,POST,/index.html?user_id=48&session_id=mno345,302,2572,"{""user_id"": ""48"", ""session_id"": ""mno345""}"
224.15.134.151,22/Jun/2024:00:23:22 +0000,DELETE,/services.html?product_id=485&user_id=680&category=fashion,200,4349,"{""product_id"": ""485"", ""user_id"": ""680"", ""category"": ""fashion""}"
49.90.99.244,20/Jun/2024:21:15:22 +0000,GET,/contact.html?session_id=abc123,500,4267,"{""session_id"": ""abc123""}"
75.108.179.75,24/Jun/2024:21:23:22 +0000,PUT,/faq.html?category=toys&category=electronics&product_id=824,301,708,"{""category"": ""electronics"", ""product_id"": ""824""}"
151.80.55.55,22/Jun/2024:03:02:22 +0000,PUT,/products.html?session_id=jkl012&user_id=673,302,2287,"{""session_id"": ""jkl012"", ""user_id"": ""673""}"
89.222.139.151,23/Jun/2024:23:11:22 +0000,DELETE,/contact.html?user_id=177&product_id=218,500,2320,"{""user_id"": ""177"", ""product_id"": ""218""}"
151.80.55.55,23/Jun/2024:16:39:22 +0000,DELETE,/signup?product_id=553&user_id=914&category=electronics,301,1725,"{""product_id"": ""553"", ""user_id"": ""914"", ""category"": ""electronics""}"
151.80.55.55,25/Jun/2024:05:56:22 +0000,DELETE,/signup?user_id=344,500,4267,"{""user_id"": ""344""}"
188.128.112.159,24/Jun/2024:18:56:22 +0000,PUT,/login?user_id=648&product_id=762&session_id=abc123,200,1635,"{""user_id"": ""648"", ""product_id"": ""762"", ""session_id"": ""abc123""}"
167.53.66.101,24/Jun/2024:08:38:22 +0000,PUT,/login?session_id=jkl012&category=books,200,1725,"{""session_id"": ""jkl012"", ""category"": ""books""}"
149.43.222.103,21/Jun/2024:07:00:22 +0000,POST,/services.html?category=electronics&product_id=316&session_id=ghi789,301,4918,"{""category"": ""electronics"", ""product_id"": ""316"", ""session_id"": ""ghi789""}"
86.144.221.240,24/Jun/2024:08:13:22 +0000,PUT,/products.html?category=fashion&category=fashion&product_id=770,301,2120,"{""category"": ""fashion"", ""product_id"": ""770""}"
90.154.68.175,24/Jun/2024:11:13:22 +0000,DELETE,/about.html?product_id=16,500,404,"{""product_id"": ""16""}"
8.249.233.220,26/Jun/2024:04:54:22 +0000,GET,/faq.html?session_id=mno345&category=fashion&product_id=653,200,1110,"{""session_id"": ""mno345"", ""category"": ""fashion"", ""product_id"": ""653""}"
15.89.35.67,25/Jun/2024:05:13:22 +0000,GET,/login?user_id=296&session_id=jkl012&user_id=353,301,2444,"{""user_id"": ""353"", ""session_id"": ""jkl012""}"
